Class	Name	MPIMP-ID	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h
Acids	Gulonic acid, 2-oxo-	A186001-101	14.83977782																																								5.533642716						8.914514217		18.61410898								20.93113425										2.732091172																																										10.20668791											
Acids	Isocaproic acid, 2-oxo-	A127007-101																																																																																																																								
Acids	Isocitric acid	A182003-101	6.840590269	5.468163746	5.628601176	7.279306285	7.636119467	10.6198522	9.407003286	9.227727139	7.024323693	8.239749221	12.75034597	6.223506956	6.950177468	7.88392052	7.995004426	6.728349469	6.343269941	7.905574181	6.343633877	7.235753908	7.659372818	10.56431552	6.185858011	8.705505332	8.88401157	7.745487263	7.225149616	5.390377642	7.450528078	8.403473759	6.211974513	10.78742953	11.27884897	7.59688955	8.290320079	9.51773501	7.278252529	6.993350792	6.597320496	9.144091147	5.700565687	6.750124832	8.131868586	5.332655973	5.612754697	4.704646534	6.421307895	6.220814265	6.289905232	5.376603501	5.14869458	5.569948607	8.399108163	6.476232533	7.043814514	4.330039471	5.07036631	6.483052391	3.473252197	4.286306197	6.745718674	5.803328891	7.008062088	7.319560749	5.574368367	4.734685574	6.39359179	4.832223032	6.13270351	4.869090445	6.252709319	5.705491713	6.220931187	5.953288688	6.402783396	4.535276406	5.082153082	5.112818528	5.376230664	5.855365181	5.271347291	6.251315662	7.353466703	6.591356881	7.260873466	6.41298884	7.090302556	6.241113883	7.476475517	6.835192372	7.61546825	10.62592555	5.577321969	8.021395908	7.895866905	10.0703764	7.80416854	6.08595213	6.829322974	8.917966721	6.486590841	6.028930379	7.8899767	7.609272799	6.790391403	8.710027526	7.706116124	6.310360245	7.449558442	8.305735542	6.252052497	7.383842617	9.099379666	7.079137606	9.719703604	8.501988567	7.736201273	8.266392063	7.620096761	6.774690034
Acids	Lactic acid	A105001-101	2.228257296	3.177940527	2.578373207	1.433284082	2.475838234	2.251266591	1.520699536	2.362951089	1.438431626	5.274694181	1.209175095	1.62484799	1.164809382	1.498993778	2.567713186	2.585220789	1.796142734	3.788800349	2.295284313	3.547252747	5.743051089	2.814985838	1.430830773	4.565266993	4.812931269	2.241638466	2.062327323	1.730067533	2.261020796	3.411979355	2.00502948	2.59953535	1.925687604	5.233639455	5.98875729	1.889849752	1.777015843	1.888329174	4.442242116	7.665079325	1.823865865	2.611426443	4.099994204	5.886417481	2.807400219	2.064013382	2.183715145	3.370080603	3.46610199	4.032207124	2.903761181	1.064500147	2.431896091	2.613557714	1.563847325	1.616748665	1.879358326	1.358846121	5.045486287	4.447589139	3.199808663	2.867721724	2.795434805	3.124507942	3.316409956	2.036501831	1.827088452	1.572603937	5.247507298	5.185458189	1.656781371	1.798172915	1.223524339	2.650898343	6.424379732	2.623129849	1.970456261	3.471614504	2.695340326	4.209094658	1.376743467	2.816888163	1.907655116	5.895003386	6.136233353	1.96645078	3.026884846	2.951701807	3.077815327	2.124509454	2.681175691	2.120576566	4.3623048	5.698392867	6.083758349	2.381081599	2.607523424	0.849997831	5.259686728	6.959016962	2.481267173	1.341636816	5.677207116	6.100724813	2.539098736	1.642322303	2.94563588	1.469183513	4.117888664	7.065038523	2.140994387	2.172462932	2.087436063	1.99970706	4.227133411	2.336018133	2.254564149	1.831804778	6.078198501	8.091556039
Acids	Malic acid	A149001-101	3.359334646	2.696688562	3.146344898	4.298682851	0.93239585	4.30816369	3.129433776	5.063551727	3.006374751	2.131286984	2.21950265	1.795033764	1.314224783	2.554141248	0.563765048	2.177927528	0.900921343	1.063942343	1.382440601	0.425843865	2.68680082	1.505466044	1.075562713	1.601772087	2.169977422	1.811079111	1.434983367	1.698763011	2.417584922	0.989657904	0.819028211	0.555739952	0.664426204	0.66221086		1.457860755	0.985009126	0.334404545	0.770090948	0.734472514	3.066169584	4.580702108	2.94200833	1.392332154	2.107449376	1.281357188	3.414503424	3.003212591	5.240127876	0.804183931	1.989013964	2.49849313	2.372502571	2.24873821	0.708144823	1.094923275	2.458091104	1.797110561			3.027345835	3.50191061	3.202888257	3.865820182	0.789820739	1.272795559	1.772060755	1.196563115	1.191921179		0.917631082	1.303020936	1.882300239	0.496586736		0.548379054	0.426388564		1.026816496		1.940420333	2.057943031	1.641639041	1.511422618	0.457377743	1.337083565	0.927760653	2.192421393	2.176021464	0.428629884	1.246421352	2.094179794	1.064960394	0.640108832		1.212596469	0.962107202	1.619868093		1.10365766	1.743390319	0.952473209	0.826750063	0.472989345	0.566265675	0.656188688	0.4441008	0.57915839	0.552816583		1.026584675	0.662328635	0.46129831	0.805649397		0.510942192	0.870510016	0.4832729		
Acids	Malic acid, 1-methylester	A139020-101																																																																																																																								
Acids	Malonic acid	A122003-101	2.250900501	2.849264459							2.769763903		1.669768307	5.205620483		8.111371107		3.445944807	6.366163936		4.171971488	2.456838959	3.265608318		3.4809747			3.292712728	4.262714919	2.536001436	3.244214756	2.854179299	5.06504769		3.494266923		4.167070611			2.873286021	4.508412709	3.298457627	1.967400854	5.034001955	3.578496184	9.05598543	4.068452818	6.701695119	5.804264692	4.802196261	5.109813969	3.173020953	5.580155316	9.585188167	4.71069649	6.934030149	8.934952519	8.973629464	3.502235766	4.522540877	3.502408801	8.585510944	6.50273969	8.924365314	4.004006089	3.299101142		11.42027948	6.245613303	7.19429977	6.147263526	6.810772455	4.42059139	6.045849919	10.09721724	14.10985431	4.229559892	7.152807987	15.44779116	5.481471862	11.15222448	10.61398625							3.149359695				4.935111543				2.822331777			3.053912743	4.336709268	3.414610839	2.181652662								5.519005914		2.235228757	5.053179376		2.320457291	3.462256504	3.505083127			2.544014948	2.972298938
Acids	Oxalic acid	A113002-101	2.316273825	4.813656764	1.652027771	2.402103081	1.748949959	2.315291338	3.003758736	1.98479744	1.572664248	3.619736197	5.034903757	7.424122022	5.599397627	5.754389676	10.17076076	9.112728681	12.1669995	9.47191396	9.228268496	5.945258642	8.662138427	9.065410564	7.948274703	6.152024282	2.90257421	8.295060861	12.14246558	9.678357154	13.97264421	5.226580528	12.15484725	12.80675777	16.98700035	5.034169786	14.3673673	11.02673116	9.53072922	15.51036465	12.80822081	16.57422986	1.996148555	5.401022292	1.613560776	3.469096754	1.714768518	5.783569153	6.230066603	7.452364533	1.887554238	3.196224911	5.096005077	6.467559951	4.628474096	4.367357953	7.417784324	4.315643059	5.691097534	7.231844035	2.946906565	7.466213823	5.95598013	7.545307983	4.12864535	1.670606493	3.252236692	3.398536261	3.096726563	4.579035783	4.394243154	7.498836989	5.423855255	5.781596758	4.806950303	8.161587191	6.307924091	8.455421918	8.411223511	6.273731037	5.876653934	5.289315731	1.476444103	3.403374302	3.287790709	2.532124287	3.630036057	3.312138047	7.013618022	2.039603169	3.140761349	1.845761758	6.579230209	3.83356594	5.470299588	2.870559983	6.475996807	12.3589113	11.62748534	5.101707274	14.25458812	10.93458382	8.294668622	6.077966025	4.115794531	4.219443492	3.321479057	4.090122381	12.55713715	6.618096468	13.12761804	16.11908316	4.541053647	12.74162454	8.551629155	9.973143379	6.990857317	9.312986503	5.6756145	11.22969961	8.820519254	6.806398373
Acids	Oxomalonic acid	A140023-101																																																																																																																								
Acids	Pantothenic acid	A200006-101	7.22208871	8.313632851	6.705485875	5.835615687	6.448662172	7.647861305	5.170541939	7.268223136	4.961241349	4.385524241	6.838419432	6.708735626	6.538919876	7.62789494	7.196457308	6.95594203	6.935028355	5.944769329	6.443064434	5.789674385	9.088473231	7.151747538	7.192772915	5.920757859	5.540043145	7.000738706	6.895348631	7.207569445	7.241397257	7.299892094	7.435814226	6.854623772	8.535550764	5.530613625	8.006919194	5.68965463	5.596611055	6.732475133	5.122620128	5.823452657	4.99287896	6.158913553	4.341509042	5.913242257	3.867625918	5.254221217	4.368883162	5.307164048	6.082871012	3.794941027	3.540951175	3.909718283	2.964660055	4.03730367	4.127298261	4.297294827	3.337264996	3.99369628	3.317565697	3.574378927	6.020959089	5.531297436	4.745542986	4.447858155	3.186970007	5.171540319	4.88725671	5.569757603	4.799769929	4.719022466	4.156818778	5.433530771	4.796403847	4.021520666	4.242240353	4.013118605	4.418016796	4.529009086	4.637880218	4.411708486	5.072773785	5.270033051	5.916821006	5.188020317	4.659589004	5.50519285	6.907345475	7.46053548	6.706866424	5.794344899	7.469146717	9.209051277	8.054168379	6.692265591	7.308507522	8.036912341	6.331696659	5.383743216	6.356139353	6.54114905	7.094486939	5.886887169	5.904553127	6.480223062	4.892155031	5.239648009	5.161531661	6.192812975	5.173927228	4.391871176	5.007018233	4.582400792	3.729854358	4.514330173	5.125329169	4.555518446	4.278799754	4.877789022	5.420584401	4.40806128
Acids	Pyruvic acid	A104002-101	2.387074435	2.902225996	2.266901255	1.889106892	1.787852836	1.588937738	1.865939047	2.033822558	1.711312773	1.690260934	1.603082223	1.648247746	1.609776392	2.035220114	1.77232809	1.872396295	1.960737797	3.188754111	1.85598157	1.432707888	2.516651595	1.960505213	1.652856118	1.67822115	2.05030197	2.168046399	1.733175405	2.196260214	2.243414857	1.537646222	1.513982013	1.952755025	2.235517584	1.885053119	1.990695874	1.622729731	1.504331444	1.594540697	1.522930259	1.840742206	4.570107849	7.918525763	1.596750311	4.520638591	3.012135953	2.236368973	4.40837191	3.731036799	2.877148178	3.11011975	2.269307445	2.42551663	2.108957079	2.718254333	2.968002403	1.973955782	2.31768352	4.017955254	1.892993904	4.319829039	2.84052853	1.536501818	2.057479751	1.690188597	2.910778184	1.557134362	1.800280053	2.030804557	1.693518935	1.683507463	1.34720433	1.790509602	2.270332036	1.71789989	1.980730861	2.300677788	1.817624789	2.521747521	1.615603728	1.627932629	1.847925325	1.570710698	1.952941424	1.936619298	2.032852777	2.798349914	1.989974619	2.483424855	2.185411834	0.991678498	2.789125498	2.179921689	3.714071871	2.132183232	1.833115751	1.854139821	3.08764362	1.908879773	2.994314557	2.951328015	1.690401484	1.652169069	1.719712828	2.10045518	1.699990895	1.320606253	1.630484024	1.698307363	1.769693938	1.842831899	1.538328061	2.101624248	2.264707205	1.508195256	1.506900341	1.461971252	1.713804937	1.351631892	1.696839356	1.876844113
Acids	Pyruvic acid, 4-hydroxyphenyl-	A199012-101	0.511339201	0.619507298		0.510933813		0.423137351			0.365840609	0.617256113	0.615948055					0.438712291			0.374824757		0.442349867					0.504404316	0.464433842	0.832933527	0.518298585	0.653336134	0.326596881	0.636454542	0.746185028		0.593968553				0.422474411	0.593206716	5.786929174	9.815145845	7.234730417	5.619951336	7.601444625	3.998901058	7.184294024	6.964351086	6.304504349	4.052782883	4.979513254	4.976547517	7.160295083	6.47474183	5.975235757	4.120746202	4.656985286	5.672269569	4.810689623	4.703253252	6.690189094	5.446838963	8.683004153	7.245250603	5.672361283	8.542864554	9.761108279	10.83349833	8.04648799	6.835498929	7.655032587	6.883313668	9.785658714	7.956600253	7.268370077	6.33311653	6.863794209	6.04630066	5.928997599	4.654137958						0.470546114		0.502426938	0.464909334			0.611747213		0.494488676							0.418251283	0.477403257		0.47726244		0.371010038						0.583283107				0.375181542				
Acids	Quinic acid	A185001-101	1.661507876	2.34832348	2.035467811	1.861907721	1.458179523	1.515964855	1.847340482	1.815026258	1.654729775	1.380200802	1.220741402	1.216235872	0.70811786	1.412059468	0.675159686	0.86589389	0.740614514	0.645815794	0.716100777	0.882316256	0.821591522	0.973662387	0.699706697	1.020815856	1.159729761	0.977590018	1.161245378	1.007435067	1.063209227	1.258870653	0.630238417	0.552032151	0.872257928	0.860815499	1.102299193	1.046788593	1.081808692	0.497875303	0.715698568	0.917957902	3.325497049	3.806508015	0.841846728	1.816626177	1.768033269	1.198251171	1.348154008	2.590645168	2.315560811	1.573261238	0.680929958	0.906211929	0.707372368	0.953991453	0.827520424	0.537134316	0.926729517	1.384534038	0.46061143	1.139823043	1.412182029	1.002132025	1.025712297	1.444256936	1.244148018	0.962988195	1.029667163	0.896511969	0.760940761	0.885168749	0.771578986	0.767346246	0.697037835	0.494883338	0.623820826	0.594601895	0.545422366	0.429516852	0.469766162	0.420574573	2.288491542	2.482030904	2.210089611	2.199665934	2.391960445	1.605824112	1.703853499	2.29399762	2.012697063	1.663408145	0.992990032	2.391294429	1.383125844	0.978269413	1.242566263	1.025580966	0.6504754	1.354328978	0.807760342	1.336524859	1.524406821	1.456169564	1.827794117	1.445698049	1.435429704	1.121143974	1.179122578	1.400990505	0.928986219	0.824684809	0.825468293	0.738598082	0.654617917	0.684249888	0.782544541	1.185315513	0.523024977	0.589084205	0.51303471	0.631569593
Acids	Salicylic acid	A152003-101																				2.049291222																													2.019698661	2.723409768																						4.311496173																																																
Acids	Shikimic acid	A181002-101	1.631661367	2.602163082	1.412718677	1.874532497	1.554896529	1.423133417	1.727739666	1.275947142	1.289766256			1.011768609	0.813398731	1.122749562		1.106868445				0.988656072	0.83959932						1.283595733	0.934671402	0.847488227	1.056153176	0.639420053		1.158797665				0.920605478			1.028648895	1.932570637	2.670517881		1.263761723	1.280537035	1.029852907	0.992034482	2.516442295	1.513476172	1.236951297								1.161139034		1.007643228	1.770450179	0.841388229	1.085080691	1.041169332		0.865770294	0.80464434	1.077607323				0.897688893									1.751131027	1.505242475	1.780292544	1.845216802		1.357936759	1.40100914	1.903867377	1.547193132	1.300081223	1.061847566	2.348651935	1.44654497	1.020661549	1.387869472					1.139381773	1.453281908	1.140845121		1.5947929	1.135622802	0.893756693		1.031854239	1.253640359		0.957660969				1.193805236	0.940995867				
Acids	Succinic acid	A134001-101	6.514629415	9.548876997	8.325543884	5.292647305	4.907240287	5.954232401	5.599601615	5.84359893	4.578458724	4.036323823	4.853897687	4.344726038	3.364224346	4.62447377	2.502507748	5.379365303	4.168735054	5.186398527	3.289195086	2.842308184	5.104254651	3.814781355	3.298412686	4.637014761	3.616953413	3.642917673	3.116506138	4.651445279	3.384863615	3.512383417	2.576085088	2.974676979	3.603998906	3.473961585	1.572420344	4.226999163	2.897637416	2.124157996	2.59976232	2.918326001	9.726469144	10.51047429	2.881217992	3.280155375	3.373701277	3.322772579	11.12322499	6.060564873	6.414165872	2.098585037	1.711775604	2.150389859	1.802906075	1.693882985	1.45634976	2.045567385	3.313009251	4.407772935	1.683267953	2.782560463	4.152376345	3.306584692	4.163425373	2.607220171	2.091715642	2.673543757	2.640199778	2.411773709	2.375413494	1.000463422	2.603282648	2.166741445	2.21659757	1.446879325	1.531753561	1.539638731	1.377353414	1.08826215	1.378148714	0.582242708	6.658697015	5.026424686	5.570885657	5.827826574	5.227204043	4.155459421	3.958948376	8.17908863	2.82373114	2.668412974	5.677346266	4.5827269	5.456159556	2.60030972	2.008802862	4.290608937	3.296650341	5.490341387	3.606651698	3.324155319	3.617011836	2.507320466	3.280201499	1.848580784	2.503988843	2.513726842	3.169237499	3.036760806	2.381535787	1.691214577	1.895239192	1.964340077	1.483208849	1.319601571	0.947965537	1.898316377	1.495795545	0.772242239	1.272074586	0.957565869
Acids	Vanillic acid	A178004-101	1.727431217	3.878570718	4.328393569	2.248159485	2.085351242	2.608689766	2.797225601	1.640638274	1.066391461	1.954210904	3.380345014	1.993335884	2.084101569	1.21386117	3.093844958	2.013129111		5.491941459	2.232854682	1.390216141	3.13181836	3.337141736	1.697826837	4.269084954	2.78507164	2.465771767		4.438404396	3.236068134	2.819794223	1.232574227	4.907993207	4.295693482	3.5331039	1.995458	4.577012633	2.303637782	2.047595708	1.092194387	4.07936791	4.324319926	4.225676387	4.174058618	2.047731456	3.290221398	1.179519018	3.697071326	4.014936747	3.364512293	2.246723249	2.584161815	1.312291562	4.4613472	4.557044558	2.509836551	2.091331126	4.289222355	3.84049134	5.451818938	2.263819216	3.632913505	2.292888674	5.929183145	4.721780797	2.490590836	4.300575764	6.748281795	6.664087751	5.980820221	3.004436588	5.628416898	4.44499149	4.462257043	2.339282329	4.985233745	3.979174198	2.630375222	5.292492958	4.801073611	2.471502556	2.615842178	2.39082508	1.28148869	4.501983891	2.173500112	1.948979968		3.426987047	3.72192988	1.7227287	1.287432382	5.990638261	3.073069477	3.554826965	1.898518449	2.983471081	2.821247913	1.723981267		3.14261985	3.062644295	2.582880519	3.625622354	1.705479931	3.951659207	3.509441419	3.599978289	2.280607343		4.023090239	3.584030488	1.121629923	5.138171179	3.090520786	2.478236041	1.035023026	4.976012291	4.219823862	4.057740684	2.453211069
Amino Acids	Adipic acid, 2-amino-	A172006-101	3.540145507	2.652649468	2.590094883	2.256004506	0.553711714	7.564639497	4.398471675	3.574404073	2.30950838	0.904209094	2.257211699	3.72952827	2.589682578	1.336918958		3.213456332	0.244029558		0.334703553		1.433719407	1.14520199	0.647159436	1.672795689	2.616032777	1.417907042	0.926709691	1.280721128	0.790887086	0.598943584			0.270243939	0.357815452							4.169383787	1.300552364	1.476819737	1.927447501	0.965934558	0.919447387	1.610680668	1.923876461	1.125113857		0.495851645	1.385268602	0.468107288	1.632058732	0.886432092	0.929182132	1.018876146		1.507002309	1.02210529	2.560328347	1.506454804	1.484643938	1.832144112		2.292222239	1.187752359	1.861525254	1.796284619	0.890389337	1.463048453	1.333680179	1.21789038	1.082039993	1.79364189	0.928941078	1.007844205		1.526748098		0.277421141					0.485552738	0.17956336	1.496737061	0.551709761		0.805934758	1.967010419	1.291304634	0.996640262	0.235854705	0.438177755	0.897278692	0.938827739	1.803000483		1.658069844	0.734008592	1.0457298	0.343899102	0.567321125	0.319407985		0.40463615	0.320299103	0.359939685	0.335558109	0.28679236		0.286714869		0.241834169	0.459130058	0.42318401	0.388332581	
Amino Acids	Alanine	A110001-101	8.707925748	6.325166262	6.446627766	5.465419652	7.20672518	12.02345579	12.39643027	8.126999536	7.059855625	8.734970621	5.411963544	12.40716574	7.809665117	6.443949729	3.583973501	10.04991671	4.242379991	3.968100497	5.10893663	3.338569437	3.033013757	4.183322811	3.610724348	3.604670609	2.824613937	5.044500191	4.183369405	3.881753332	3.869408437	3.401270078	3.773749587	2.971919695	4.262422485	3.518966789		3.600346249	4.668382619	3.611757875	3.286397959	4.110623373	11.20667883	6.052203849	3.435637543	6.323394922	7.840587799	8.616721809	4.838133421	9.115486852	4.119238253	4.636343089	5.107796521	6.041894081	3.943215077	6.947263512	6.943313771	5.427156948	2.391380667	2.477388267	3.440823563	3.008108465	5.156095405	5.81667703	3.287118673	4.897449893	4.517441286	7.025503817	2.215254707	4.052164623	4.965323542	3.933646689	6.531134297	3.003917864	3.591996453	3.435349348	5.33995677	4.97764071	3.763130616	5.032474975	3.715975936	4.195114038	4.816979142	5.811858033	5.762775218	4.698757143	4.20116379	4.682662278	5.042745176	4.453277364	4.787544542	3.995084601	6.653605866	5.231569137	4.712077987	5.282524793	4.613712413	4.034909588	5.019298009	4.040045096	3.390682992	4.766726823	4.075063784	4.08210048	3.786620192	2.758848336	4.197193493	3.647272764	4.257756702	3.654337704	3.582213944	4.139519064	3.274319897	3.909927218	2.715134738	3.08835223	3.267821055	3.347397102	3.300030639	4.569585889	3.563850959	2.380079303
Amino Acids	Alanine, 3-cyano-	A138005-101	0.340126894	0.108110822	0.455437265	0.295530026	0.036066527	1.173487402	0.502615589	0.530674032		0.039703041	0.977422058	0.175998868	0.195707747		0.03110619	0.024826195		0.17924386	0.096405749		0.719289184	0.088986503	0.099316278	0.635696183	0.622471714	0.14371084		0.62609047	0.504751952	0.263327598		0.473642608	0.143153287	0.522081028		0.046239368	0.030451656	0.021093225		0.297743772	0.232346718	0.0173492	1.336078123		0.083086196		0.035561423	0.036678127	0.322854226		0.045970334		0.098919087	0.089031335	0.585366445		0.060630453		0.18565058		0.301681038		0.744854124	0.919721394			0.82456176	0.340083059	0.426887779		0.313210527	0.027632484	0.024867217		0.117023958	0.150879844			0.018607753		0.037604683			0.079116014		0.0190209		0.071889543				0.433182071	0.029604155	0.254626164		0.047197144	0.035168965			0.021285892	0.96345239	0.198516056	0.405846888		0.629250377	0.364051582	0.12379111	0.09630473		0.243304331	0.039082091		0.488223767	0.188019341	0.019381323		1.021030406	0.131367544	0.525109669	
Amino Acids	Alanine, beta-	A144001-101	1.09530448	2.611741437	2.475785294	1.772384385	2.142644391	3.503500317	3.15151462	1.952021951	1.840948165	1.912391337	4.494938106	2.789572367	2.138757111	2.879703267	1.126610631	1.451748363	0.758120846	1.985705404	1.280338899	1.071468338	1.405162002	1.486734683	0.780149767		1.561700754	1.035848917	0.673064225	1.296978647	1.091602686	0.894117616	0.5146034	0.890539158	1.26319341	0.720496517	0.949907404						3.545961484	2.230942019	1.273017191	0.822938749	1.710323574	1.100877002	1.17880648	2.365955112	0.923891458	0.891711055	0.9655978	0.619602203	1.101201039	1.281847862	1.37997875	0.597493583	0.864408747				1.092519676	0.541709088	1.584695723	1.600058729		1.245416285	1.147029493	1.516583034	1.079535382	0.946877763	1.884488162	0.767024589	0.598597111	0.601182851	1.438571348	0.803088685			0.838303163		0.847493899					0.881316088	0.662784171	1.948106311	1.22745406	1.81015586	1.274067526	1.638432492	1.964501281	1.1545893	1.192340349	1.274411954	0.790789595	0.670733259		0.86989195	1.593045642	1.3015202		1.036020566	1.593642358	0.735428491			0.858374699		0.667197633						1.008820296			
