Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali
8.071516536	9.146360875	6.73248371	7.885818742	7.790304392	4.166771978	2.186903782	4.129070132	2.348284913	5.235944539	2.938490664	2.233781509	4.899132028	6.115667196	4.669871589	11.37106883	7.833464065	8.890638334	12.85421225	9.427211962	3.012217758	3.906753508	4.864962905	3.352377457	4.122509879	3.404075023	6.255780129	3.682435592	4.621072998	3.235934628	5.837161252	7.898649653	5.844856404	6.010867847	7.238366617	2.334943616	3.85118545	4.478926852	2.455377904	3.185782586	5.431034738	7.699850522	9.644889627	5.073152175	5.479667522	3.920810719	5.428797221	4.368799135	5.981987763	4.314315779	3.02584199	4.980476435	3.099624127	3.698740276	4.158052582	2.318971328	5.052961318	7.810261694	3.457484749	5.753699304	2.400807977	3.49407571	4.952529388	5.400336114	1.826797162	8.247592484	9.672795634	9.043131063	4.121238732	5.879172267	6.205124796	7.840222789	8.57883927	1.999684443	4.06295682	4.621307884	5.002412823	4.037484244	4.778441934	4.607046305	4.512657506	4.673263738	3.668332027	3.800088476	1.148890551	6.998765559	5.027545297	3.986120669	4.426324431	1.911265819	4.175719138	6.405778283	4.85199307	3.754631226	3.829900812	4.680847199	3.510372365	4.260070405	3.901801779	4.341170762	5.044839819	5.122859962	5.184771992	4.901925697	3.618312112	4.924942005	5.071957903	5.315902647	5.500861915	2.206033903	4.779402138	4.801344813	5.088888707	5.282142479	5.592723523	5.402130359	5.25435448	6.682746948	5.234328563	5.877268314	1.41799216	1.855593544	1.711006383	1.482439313	1.367982148	1.739825212	1.386449429	2.203954714	1.531765853	1.968042189	1.632308513	1.94426208	1.290495212	1.532275643	1.603509421	1.685266085	1.747077458	1.3729248	2.096735639	2.373014894	1.653088956	1.170754726	1.529573679	1.517578956	1.75179853	1.989956638	1.890897235	1.962971728	1.566039151	1.411063564
												5.250263295	4.837203313																											4.166637975			4.479818617		3.030114005	4.211222854	3.726283843		4.936819873	3.756034982	3.990481985	3.742892398	4.945658608	6.407673543	5.325425339		2.907188292		7.41951332	7.424756785			8.44525683	9.529299735	3.018541134			19.26278408				10.86469674	8.060852387	18.755315																																																																											
9.697852877	9.286481024	8.606222569	7.71455009	6.801565074	12.27722173	6.343226356	7.592940462	9.682571573	9.548255997	0.644825356	0.523932802	1.995975015	2.589372613	4.882245945	7.780033547	7.362877489	5.261857424	9.354615711	7.898874662	2.981283009	3.77665271	4.972849927	3.570597722	5.16653323	0.485373794	0.462328264	0.187393297	1.050543353	0.467664633	7.998130486	8.839385017	5.279788729	5.619145813	5.028340037	6.118305239	9.026435346	4.697238863	5.969008791	3.996674276	0.697215753	0.858639375	1.847273594	0.651394964	0.78976142	11.83643052	5.037418153	7.669021728	3.838496519	7.536532329	1.569385095	2.776294227	0.565436764	1.34368543	1.975646134	2.405528861	7.222076744	7.758230148	14.68398478	5.845327603	0.158038818	0.355501995	0.696513516	0.418879561	0.201892722	6.007733906	7.219564129	5.701945976	5.602012144	4.095284498	0.857791967	0.229675468	0.919034064	0.683075396	1.447002579	3.405527899	6.470136969	7.714039334	8.757800643	5.402382976	5.300863322	7.243809077	5.773299857	8.922761012	1.63871398	5.498562284	5.811527593	5.5368322	5.692776586	6.115062914	4.814780206	4.198110992	4.785342738	4.404789008	3.643685671	2.914107492	5.026328068	4.870789796	2.633982741	3.225589288	2.310924405	3.600366578	5.122218301	5.617887971	6.954573104	4.774976777	4.44192499	5.099973288	4.516869035	6.485600533	8.192414801	4.595321146	5.249748053	5.7225089	8.509835357	4.677695026	3.609149675	6.421772699	4.146940051	4.479059783	2.855070075	2.755912552	2.889757356	2.671036908	3.189826266	2.914465059	3.741907865	4.717979444	2.9020157	2.782149559	2.134975737	2.171956168	2.358532643	2.722677959	3.725747287	2.770161502	2.145586831	2.367856645	2.5316966	2.771408953	1.937655708	2.453562901	2.172481562	2.124275174	2.279657182	3.345334288	3.197241185	3.976519658	3.662858892	2.21097192
13.88471423	7.101946507	2.590950982	3.811980052	3.412738407	3.993845183	1.71012073	3.877546499		6.448369396	3.479948785		3.632542417	2.921614291	5.680808563	5.444476013	3.931224365	2.753428728	5.640534648	3.038336485	3.564164162	3.55793269	2.153630074	2.199393605		7.533269607	5.769394201	3.538358002	3.070581829	2.037611459	3.911772578		2.638746513	5.219886295	4.313009016		4.176790674	3.519458387	2.971068089	4.001267301	3.644561285	3.726172837	4.108807434	6.558210591		2.974903128	3.542248532	4.164929591	2.889580899	3.776248026	3.619427798	5.668653254		3.076870477		1.675455139	2.894607171	7.610213421		7.797423488	1.821652455	2.145145264	2.419938298	2.138033803		3.798823043	5.018324451	2.449411475	2.896819179		2.955665704	3.638956503	9.34754409		7.682066208		3.041538493			7.021385887	5.920684335	7.014716192	4.246600424	10.17078769	2.106982106	7.615162764	3.500963109	2.28641057	3.716859462	3.830434252		2.135159968	3.018114464	1.683630868		2.601041346	5.060325648	4.838981247	2.515420499	2.126373629		2.795742964	4.259717581		9.288972085	6.393667998	2.392514523		1.853915065	5.133402879	4.425889552	4.093186374	3.365626366	3.473355912	2.980565097	1.736839089	2.359282104	4.720198431	2.873840598	1.880009309	4.078665859	4.236219046	3.372739465		3.289393564	5.430214066	2.754473424	4.922331505	2.603046077	1.664886659	7.572255521	5.49128539	3.76065346	7.675174447	3.055414346	4.74801469	3.54872373	2.594252562	3.501263426	4.023164953	2.894197503	4.362913863	2.912102596	2.389089551	1.934302548	5.854253854	3.452593382	3.883492029	4.67373419	1.943447603
3.701849658	4.288477201	4.439447269	5.05855758	3.688667246	5.182381909	2.423144991	3.077633526	2.16873405	4.657459957	1.721428231	1.771798646	5.767011996	4.566305138	6.700756384	5.039578867	4.778721012	4.78164975	6.442229113	3.535097863	3.579083701	5.226045537	4.751598084	2.494528017	2.555889424	2.010233098	2.089794263	2.084176018	2.776605053	2.661648331	3.195077828	5.291826792	4.060059605	3.329992068	2.833099094	1.766711177	3.918980658	4.256105848	2.94812605	1.83313564	1.766512877	2.62175024	2.230275109	2.692670388	2.288104648	4.586679201	5.1081953	6.758678146	5.564324138	6.146322182	2.167424598	5.374246174	2.984679334	3.868321336	4.546458757	3.235818124	5.54560415	5.211055978	4.032192473	4.531096922	1.186146294	1.434979924	2.239007368	3.002751447	2.069076813	4.324625939	3.372356776	5.730305768	4.975297497	3.263928076	1.78204445	2.834904958	16.32912286	1.425532166	2.401751519	1.889760021	1.328976232	1.622875409	1.647773482	1.801096056	1.657893604	1.231554679	1.08370475	1.326545139	0.822710419	1.443727423	1.530783768	1.448409375	1.699651755	0.793358258	2.301955414	2.86374948	1.863576763	1.502351402	1.719684139	2.739263028	1.323574833	1.921933234	1.80239805	1.930080401	1.38207396	1.094124507	0.993820013	1.006644639	1.434498425	1.857704084	2.338117802	2.016539367	2.391601372	1.162135403	1.630209296	1.347799137	1.337045211	1.67688403	1.562202364	1.573960729	1.699697079	1.484196223	1.984712866	1.730200391	0.749422753	0.798017703	0.608213808	1.279350456	1.076378224	1.339421483	0.673146175	0.801276542	1.392961893	0.97046359	1.650059977	0.887668772	0.662697863	0.775913934	1.03466832	0.967419258	0.685335887	0.693477611	1.043179239	0.768578451	1.214989789	0.810887835	0.606398386	0.800451357	0.88050165	0.807915667	0.806172687	1.146249664	0.809532761	2.071386906
10.37035386	5.51176525	2.273905372	3.125551012	4.771063262	0.401858059	0.678085885	0.24342442		0.57665739	2.206984932	1.786081695	3.537740114	2.874207234	4.910296085	7.119829806	9.70622177	2.894376205	12.90068669	2.439649476	0.746070845	0.536536118	0.78721152	0.492312599	0.393226856	2.614850157	2.86226297	0.923246572	3.930347676	1.185448646	15.98335772	18.96844366	15.5215544	9.584992938	11.72720088	1.635316063	1.010992629	0.547550232	0.349601172	0.673467458	4.535521861	5.213100689	2.79784683	2.516233155	1.983494554	5.57839991	19.02608534	11.97358256	5.052432958	4.735728221	4.220758286	4.444227038	0.927353869	2.768509408	2.235443911	2.235674845	3.146566017	4.814194205	4.328544674	4.741631955	1.072343801	2.95337708	3.185654712	2.735280394	1.712796237	15.47198111	16.60930851	17.1150521	19.91794486	17.4506699	6.391980278	10.49470569	4.033918606	4.760230289	2.453148388	15.66984053	14.95173747	12.53471545	12.34366149	13.2057124	15.98175405	17.35041875	19.8887906	14.11837577	15.05778304	44.07523164	30.88200821	23.83339027	29.81172264	41.05994876	15.89585052	19.82641285	18.65993571	12.61848926	12.86677771	23.48694655	23.38537541	29.41820778	25.81719642	23.7752604	26.37097315	34.77623503	25.39513311	29.9809739	33.47224405	22.58689144	21.30587423	15.05077623	16.3551526	18.5239405	22.0103014	29.09794884	21.48882459	15.30009996	21.08961497	21.96651643	28.26696167	27.03217556	17.55187346	21.62788958	9.717592731	16.6783752	13.56249738	7.160698955	9.85911071	15.00076422	24.74146929	22.47523983	15.04597149	12.91563844	15.78313802	14.66119282	13.13692995	18.51221118	15.15747058	18.30496239	24.30035223	14.65158785	20.01269145	23.70397419	10.77164906	12.11756415	11.13099468	10.55740476	11.0378239	19.12754934	21.84634513	19.4160673	16.53240642	11.99072379
6.790459812	3.722646217	3.384834985	3.544508247	3.161262589	2.541511658		1.507694693		3.091076842	2.635660618		2.213885249	2.110487296		6.121014268	8.63720912	5.212776507	10.75371264	4.880448922	1.504128219	2.191745945	1.753344258	2.097775795	2.65049611	1.7679589	1.712959792	2.34500341	1.913771942	1.779354764	5.377119023	4.351305448	4.26621487	7.834497784	8.356320407	1.465174387	1.653886463				2.504726642	2.36955418	2.443089529	2.697747321	1.978168028	6.089935223	15.55541928	7.843513679	9.582855523	3.626568848	1.363671243	1.436361586	1.592915888			1.903822894	3.358881421	3.856549491	2.734224001	5.740581635	1.040823115	2.832856191	1.623000815	2.000022137		4.338181097	2.659091106	4.874007892	2.507966534	8.194758194	2.480599006	2.316470908	4.429272036	1.553633589	4.5129429	3.5254473	3.115246659	2.568305361	2.450995397	4.37408898	3.071729963	3.134996018	2.265467273	3.223722749	1.361687599	3.354365144	3.332122892	2.720731649	2.442674323	2.442456133	4.98453387	7.974801373	5.093042877	5.702527169	5.717827286	5.798222356	4.363578413	4.83949019	4.550280973	5.119301052	2.960043457	3.739524068	3.344741891	3.037788612	3.03704673	3.960611227	3.87570431	3.584221867	3.815836416	2.344045008	4.033504222	4.792202539	5.358150857	3.857258687	3.732081673	3.135989472	3.360281461	3.697528066	2.87981992	4.034385064			2.569175826		2.049560265	2.320517268			2.06244644	2.325019111	1.705682084	1.960118386				2.666189628	2.251812659	2.561803428	2.924704316	2.50148673	1.757400925			1.464047348	1.958183127					
3.086283306	2.889920542		2.320170809	2.744286564			1.389846			2.117724569		2.16727997	2.186812118	2.815994151	3.240935714	2.504585074	2.696162174	4.510736207	2.33807832			1.616567703	1.539889076		2.041103462	2.402628862		3.325485443		3.484738803	6.279509966	4.162566933	5.319451524	4.558945339	1.689902677	2.064687683	1.687484197		3.021313843	3.024444571	3.27880876	2.021990049	2.314968698	2.313801438	2.310203135	5.754776761	3.173351525	4.530444536	3.253357637	3.768392734	2.192249591	1.732725914	2.714733394	2.510714335	1.569504443	1.496700981	2.679146861	2.119143696	4.093526734	1.713071459	2.464601119	3.672426659	5.063237954	2.787763125	9.922674995	5.453246945	11.34269418	9.208078777	12.45570392	2.619258678	4.526572672	4.636752173	1.530401684	3.392036389	0.992594189				1.158795302	1.836655712	1.735963611	1.37010582			2.36094706	2.006980448	1.886211495	1.430709091	1.251226676		1.213249776		1.327372934	1.026432577	1.848304907	1.419273064	1.473728672	1.55611704	1.892450981	1.239329083	1.620158153			1.638168807				1.192050061	1.051538424		1.278450295	1.325269936	1.135592149		1.149010398	1.224328555			1.184196046			1.277120991						1.083481158											1.567842178										
	2.188479723									2.740210771	2.036699126				2.468714051	2.433785852	3.376562065	4.598707223	2.744337141		2.730728699	2.653559144	3.060986564		1.751155437	2.902355347	2.815111532	4.503048145	3.067855149	3.595685738	8.680398858	4.029185358	3.177640222	3.109547254	5.16081272	3.928842132	2.467986246			3.22151064	3.486293066	2.230887053		2.840363966	1.553866947	2.196613753	2.799686346	2.582745113	2.527338755	1.71728266	2.429252793	1.993976231								8.162946575	1.941895255	1.967518114	3.209102816		2.739138261	4.019660727	10.82110832	5.298888667	6.670758636	3.671520824	5.195633659	3.364788953			2.488417225				2.249230711					6.031149977	3.805122033	3.363223132	3.379688003	4.202903051	2.808028906	4.305796796	5.478432267	3.568558187	3.562077125	3.998748041	4.169542001			3.519300152	4.120087628	5.138842196	4.688516763	3.977580011	4.82688224		2.406317492	1.992649864	2.853859211	4.538384079	2.311441473		2.949069369	4.687731676			2.421863758	3.913081265	2.953148612	3.407474848	3.261558957	3.339218583	2.846296437	3.527796144			2.857719145	2.746101619		2.120889466	3.404451527	4.673410342	5.824946256	3.278766489	5.176148133	3.306082269	4.73763984	6.025878522	8.031880269	11.26370828	5.010724002	2.231325288			1.726050808	2.826860083		2.591840867	2.975351948		6.13539266
1.140437741	2.966686112				2.511361223										1.877463638	2.895809184		3.380344334				2.431562141				1.351706506	1.919004762	1.550741845		3.260711465	10.58225625	7.578421259	5.220415076	1.12708642	1.506070716	2.004216184	3.246088176	1.417170413										0.751751384									1.782895204										7.537632365	1.386623538	0.892810226																																																																																
7.184675959	5.649464857	4.700437345	7.843986948	8.911426301	11.84018832	5.387544314	5.258911968	6.042665057	4.662508918	2.876243161	0.826926051	2.585422018	3.214047012	3.349230153	10.32803193	9.55838738	7.794667619	16.1196227	8.769057851	6.784047266	5.814710811	10.3486058	12.56120139	12.40692377	5.37712595	4.546134038	3.782056367	9.612913731	6.446714295	12.30538717	10.38409301	10.78750488	11.79395414	11.70645632	9.242130722	7.679302013	7.135603735	6.96576135	10.4339089	4.064178235	3.974457713	4.749098379	3.49575287	6.491205567	1.841618396	7.939427011	2.088171587	11.17166595	3.988225809	6.344524572	6.711759848	5.381506537	3.407188784	3.216029312	2.386312119		1.157584886			2.941760461	5.332870461	4.566495968	8.556494361		11.8144137	1.468089934	11.56965641	7.990981225	14.81840948	1.162439005	2.043452005	2.42344113																	0.679123816	2.474939099	2.563223526	1.449141648	1.496448654	1.947130277	1.449685672		1.205613937	0.927008852	1.038366599	1.188650398						1.148360145																1.190826061						0.893477638	0.948603713						1.20968844	1.40974633	1.693979228	1.293609716		1.062842588				1.170113441					
4.526154441	4.497337509	2.480749483	1.989267222	2.4752741	6.533832897	3.472065163	8.933649454	1.143977743	5.233642114	3.840095494	2.780735939	6.358010396	7.361400576	4.368628082	5.504788393	4.23599515	1.795534144	2.870879946	3.321696609	5.262134608	4.614254508	3.459177062	2.51589976	3.569826591	4.938368374	4.51744004	3.47794933	2.535849157	3.243196575	3.460051413	1.980093917	4.349395618	3.877740998	2.361459535	3.670169338	8.199409617	5.629178733	4.094912514	2.953898441	7.54120139	5.377853563	4.298153883	2.836660518	3.278529359	4.02222194	8.043338374	5.262203058	5.269950272	2.743755219	6.306417075	5.219709033	4.360221991	2.517931951	2.880089094	4.184554325	3.3205795	6.79713815	0.786911138	3.390749744	3.468077872	5.597242511	4.552734189	4.46622402	2.497939892	5.589625111	3.977806994	2.911717717	1.75010613	2.827644714	5.427272871	3.522582274	8.121732128	0.934483487	3.366113251	4.411534065	1.722579559	1.475342079	0.953391883	4.311951314	1.93216159	1.384935935	1.600071182	1.238697206	3.163995665	2.978865847	1.560845223	1.255936927	1.065661248	2.553294965	1.366620294	1.112296265	1.850575486	3.626130414	2.856843674	1.938894679	1.808753613	1.651217719	3.791978717	3.00528451	4.059574634	1.80738781	1.571952027	1.132719013	3.950437176	1.962904725	1.278821713	1.204645399	1.021096836	3.308884248	1.367886876	1.191502292	1.031182784	3.273736665	2.653133007	1.490831461	0.931864246	1.928053888	3.85725818	3.391403929	1.451873678	1.240476818	1.338897212	1.430312456	1.275356964	1.779172958	1.427504791	1.717054224	4.240820252	3.060132676	1.921914126	1.39912322	1.229118902	1.045159626	3.235384219	1.403457308	1.010340575	1.130011979	0.892073379	1.467392607	1.584882583	1.2541565	1.424059958	3.888678871	3.139743251	2.008775108	1.502029006	1.385803059	0.90382141	2.633136915
5.134727029	6.232805741	4.039539386	5.513521228	4.525610209	3.585771309	1.754281024	3.783003137	1.384970376	5.925308723	1.510953281	1.494188673	4.493436188	6.80616188	5.59317806	8.275578996	10.84256151	5.220078025	10.32331657	6.534248441	3.918423012	4.224649876	3.448314843	3.715831847	4.128376786	2.303036726	3.536080086	2.132086473	2.338460826	1.693359755	5.408579547	4.100580786	10.10162949	13.59898022	11.14940855	1.376729824	5.291683658	5.33098682	3.389154204	3.181745124	2.653788603	3.639650459	12.79822153	2.320255202	4.284783123	2.740058747	4.656953537	3.091740305	2.20403494	3.711180282	2.689131712	4.122713624	1.931627416	2.622304437	2.601334422	2.171984822	3.991464133	5.963487537	2.51834126	3.491448445	1.986360023	4.03878195	6.147440956	2.80399367	2.15821059	10.98479505	2.77076069	7.945225803	3.030883269	4.238364094	2.068480067	3.000242805	3.858399611	1.039700541	2.774845644	0.482032539	0.75044287	0.664223087	0.608733529	1.01954662	0.848666364	0.735082319	0.56951563	0.848633265	0.941758571	1.016492135	0.615132818	0.61250771	0.598573805	1.090872336	0.795461953	1.024602228	0.942214915	0.873993499	0.768372526	0.907253291	0.964974835	1.043430631	0.837810779	0.801540225	0.631062871	1.020616911	0.926624408	0.875749211	0.862993318	0.801092135	0.752002025	0.684869818	0.786084189	1.24989584	0.738954461	0.661480312	0.618100727	0.667892321	0.79568265	0.707933939	0.668473881	0.89303183	0.801847745	0.707439243	1.528368885	1.464490956	1.259924353	1.781612872	1.442995382	1.53597665	1.307531009	1.837862764	1.675197049	1.018138242	2.118555355	1.650197932	1.447800643	1.547536266	1.05551903	2.010373511	1.65718543	1.320132663	1.427412232	1.952742602	1.58144744	1.411304535	1.404902657	1.671169883	1.051902945	2.25834064	1.626498844	1.695848805	1.498968276	0.715598869
0.503507649	0.247660155	0.191733699	0.401554908	0.186335903	1.053983622	3.68329313	6.266634442	0.498950275	1.281971188	6.6399482	4.372521239	12.78407477	3.959601888	8.021991219	0.225783032	0.160401859	3.984738234	0.330986077	0.193794254	2.126321526	0.462836895	0.591017774	0.574800171	1.009406784	5.20474681	4.118067712	5.322166019	5.801210276	3.050710068	0.145972061	0.128250089	0.249131331	0.356091889	0.354372845	1.271123938	1.02505952	3.143725891	0.27290922	2.198005442	8.905347314	8.375700702	0.967529826	7.683150155	3.880457636	7.347832623	10.83527752	5.821624639	13.85975981	14.32856679	10.7637	6.787250049	8.029665719	11.90342769	8.88314436	6.164624204	0.719715101	1.310773247	2.760341232	7.164530335	6.057484862	5.295356518	0.884020199	5.145739903	5.580165398	0.581898568	6.787954287	0.825786729	10.61381789	6.572877802	7.765103404	7.570192587	9.368367171	3.34660692	9.660437258	0.016466929	0.073697259	0.096326091	0.093678582	0.072433324	0.611037908	0.82197735	0.749815165	1.77436058	0.063746462	0.623850871	0.710762838	0.927461821	1.333666591	0.454874659	0.080877744	0.091144487	0.119515964	0.068396855	0.220586695	0.60101881	0.143397525	0.13912832	0.118891757	0.100819113	0.044280852	0.57556605	0.11591998	0.171856561	0.078122115	0.470413465	0.057986471	0.071875367	0.083179812	0.449984547		0.098301897	0.089527134	0.92409627	0.119136187	0.905100912	0.816701312	0.910860858	0.608730577	0.837303419	0.093941538	0.07907544	0.102512545	0.075889258	0.051715279	0.898958877	0.870844174	1.089502558	0.696933372	0.738762467	0.121555988	0.102480602	0.106348583	0.06807736	0.05833281	0.105335399	0.805285285	0.73670378	0.90375888	0.7987296	0.086674031	0.042834957	0.039166515	0.422505576	0.035994312	0.878701646	1.040447746	0.951807383	1.411310158	0.258163184
