Class	Name	MPIMP-ID	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali
Acids	Glycolic acid	A106002-101	1.41799216	1.855593544	1.711006383	1.482439313	1.367982148	1.670382495	1.516822799	1.242763608	1.331880032	1.333418355	1.904560565	1.582217885	1.6916428	1.709418156	1.77167668	1.954364268	1.744335788	1.106064664	1.390119725	2.578441497	1.739825212	1.386449429	2.203954714	1.531765853	1.968042189	1.9562089	1.939880194	1.506802483	1.987888175	1.831106449	1.169197708	1.14050717	1.244503671	1.339715577	4.912215896	1.278042296	1.620079525	1.290916826	1.317200359	1.338671734	1.632308513	1.94426208	1.290495212	1.532275643	1.603509421	1.200534021	1.13578851	1.397791151	1.506747987	1.410177002	1.908925743	1.357910445	1.24271768	1.32522914	1.803256184	1.1921271	1.419031969	1.305514843	1.467594645	4.712053487	1.685266085	1.747077458	1.3729248	2.096735639	2.373014894	1.869075797	1.787993736	1.418666139	1.947453087	4.463648954	2.172147537	1.959224941	1.601248851	1.37698095	2.072772983	2.479755422	2.103944771	1.275051625	1.358982354	1.770910084	1.653088956	1.170754726	1.529573679	1.517578956	1.75179853	2.171272182	1.594390315	1.407061782	1.672127265	2.076751596	1.832566886	1.584474192	1.427702319	1.362504179	4.668424336	1.333862101	1.519955419	1.649736789	1.382489045	1.659585203	1.989956638	1.890897235	1.962971728	1.566039151	1.411063564	2.814072713	1.637650983	1.798255607	1.864244064	2.106626724	1.833538474	1.531624537	1.689216223	1.72370954	1.860059053	1.387067767	1.603320493	1.237808703	1.355014324	3.881764727
Acids	Homogentisic acid	A182016-101																																																																																																																								
Acids	Isocitric acid	A182003-101	2.855070075	2.755912552	2.889757356	2.671036908	3.189826266	2.224157772	2.784347986	2.491150512	2.680467695	1.857030632	2.101904037	2.376312643	3.17942163	2.874558245	2.898166069	2.251010538	2.125717089	1.926230013	1.837318531	12.54285227	2.914465059	3.741907865	4.717979444	2.9020157	2.782149559	2.417909503	2.756384339	2.579748273	3.008067666	3.293337479	2.235921096	2.80025581	2.869567593	3.393436084	2.741977711	2.221161487	2.418182162	2.2273636	2.02051175	1.662269089	2.134975737	2.171956168	2.358532643	2.722677959	3.725747287	1.741299092	1.776339618	1.777372973	1.501630024	1.803598186	1.745125487	1.68565246	1.721107996	1.623980434	2.094378702	1.190489164	1.533276861	1.606581146	1.970470068	3.735889778	2.770161502	2.145586831	2.367856645	2.5316966	2.771408953	2.173157156	2.263220043	2.500107985	2.777151068	7.753199594	2.40807611	2.22814182	1.881744058	1.67398706	2.343646207	1.786151783	1.754346072	1.508023167	1.616072675	7.421602697	1.937655708	2.453562901	2.172481562	2.124275174	2.279657182	2.002974261	1.823116006	1.907483187	2.127707444	2.354155394	2.40587792	2.234440952	2.768374638	2.492478852	10.01983633	1.359514638	1.418856495	1.458830762	1.876062052	1.733099123	3.345334288	3.197241185	3.976519658	3.662858892	2.21097192	2.849058588	3.021798498	3.434396546	2.462912334	2.239884643	2.369271645	2.066078091	2.754717219	2.946737857	3.045643155	1.455331775	2.049085107	3.025023767	3.027958744	2.596470026
Acids	Itaconic acid	A135004-101	4.078665859	4.236219046	3.372739465		3.289393564	5.627793561	3.591974257	3.841297746	3.822382466	2.919638039	3.471302714	2.93727817	3.647365445	2.067945696		3.974479917	2.796383259		1.806301617		5.430214066	2.754473424	4.922331505	2.603046077	1.664886659	4.212617709	3.381362318	1.60238225	2.170254763	4.925523007	3.430954009	3.475602528			6.096738383	2.3596359	2.062488676	3.366772413	1.667330901		7.572255521	5.49128539	3.76065346	7.675174447	3.055414346	3.348402069	4.309564535	3.30226016	2.390167416	1.650548788	2.880339924	3.360156602	1.753631426	2.682108413	3.833237644	3.692212931	2.182714387			3.170646045	4.74801469	3.54872373	2.594252562	3.501263426	4.023164953	5.109642206	4.018136117		3.599960382	2.938738134	3.392193971	2.994134189	4.525387448	1.972825944		3.507870947	2.749229857			3.296476062	2.894197503	4.362913863	2.912102596	2.389089551	1.934302548	3.391733138	2.878511119	2.147790148	2.291535554	4.310962299	4.796079014	2.782276849		3.098480912	5.126770445		2.074230216		1.436990247	1.691213796	5.854253854	3.452593382	3.883492029	4.67373419	1.943447603	3.457364989	3.993849081	3.389689928	2.299633603		2.745929848	2.737724347			3.056159151		2.316737076		2.492196953	5.123912743
Acids	Lactic acid	A105001-101	0.749422753	0.798017703	0.608213808	1.279350456	1.076378224	0.946388985	0.546538777	0.650693792	0.763252876	1.022105394	2.649024754	0.701541125	0.978012188	0.824988654	0.944363915	1.375195534	1.018609441	0.689672368	2.507571842	4.056335178	1.339421483	0.673146175	0.801276542	1.392961893	0.97046359	0.843756143	0.730024558	0.571047247	0.845190576	0.888941544	0.73519431	0.796221294	0.569510031	0.599624129	1.117464377	0.702027711	0.929731151	0.600568006	1.017757988	0.744785078	1.650059977	0.887668772	0.662697863	0.775913934	1.03466832	1.109688367	0.744552068	0.855988427	1.029679345	0.963942305	1.178286899	0.837651162	1.002384729	0.849004092	1.257283124	2.068036765	1.09921114	0.72258777	1.552939626	1.084200627	0.967419258	0.685335887	0.693477611	1.043179239	0.768578451	0.697831155	0.640739683	0.792880057	0.708828351	1.970049784	1.317521104	0.641258959	0.644789132	0.797324138	1.007905151	1.25424737	0.905856246	0.770224758	0.78988268	2.061224304	1.214989789	0.810887835	0.606398386	0.800451357	0.88050165	1.718979473	0.589185633	0.55797531	0.751990738	1.150778211	0.814839656	1.169468289	0.490654706	0.858158649	1.880060459	0.908108467	0.801625212	1.191996618	0.940866973	0.933528155	0.807915667	0.806172687	1.146249664	0.809532761	2.071386906	1.576602978	0.95558656	0.618783615	1.242397238	0.859351412	1.369915729	0.55721861	0.603469002	0.726449607	0.908682095	1.110088678	0.583501887	0.514636156	0.742177344	1.969065524
Acids	Malic acid	A149001-101	9.717592731	16.6783752	13.56249738	7.160698955	9.85911071	15.73613705	14.6946245	8.154260059	7.072662982	9.003206443	11.27850664	14.14174628	17.05807099	12.12652339	11.13961223	11.84278298	8.296471817	6.179310581	4.680095039	3.439921112	15.00076422	24.74146929	22.47523983	15.04597149	12.91563844	13.77143649	15.49592177	18.06871697	18.40720508	17.69289129	11.19337752	18.00173668	15.93459792	12.47624349	7.43956059	12.23536804	14.63559038	9.307518167	7.930319296	5.296761914	15.78313802	14.66119282	13.13692995	18.51221118	15.15747058	13.16774779	13.77490392	14.92255502	11.91995162	10.91827675	16.23198566	14.62689469	10.44167596	8.485525173	15.72477096	5.437850164	5.901615811	6.712861807	6.957129263	7.676065392	18.30496239	24.30035223	14.65158785	20.01269145	23.70397419	16.13858781	16.33576906	14.98312079	13.80788206	21.58349836	14.04377598	17.52688228	16.13049687	10.82413432	23.55081508	14.59340145	11.51706897	9.826064863	6.938639385	7.417180436	10.77164906	12.11756415	11.13099468	10.55740476	11.0378239	11.98097917	10.23314213	9.76889436	12.05647462	12.60705272	19.4587978	20.07921722	15.48838132	12.75188237	11.11354038	5.384379863	4.945925666	5.021420597	7.82762328	5.158282108	19.12754934	21.84634513	19.4160673	16.53240642	11.99072379	19.23544375	20.71584092	21.87973583	13.01776874	13.82085577	18.45844264	12.65592025	15.34320864	12.83161314	14.53971898	13.93278277	7.69267516	11.23557763	6.166427167	5.518715626
Acids	Malic acid, 2-methyl-	A148001-101			2.569175826		2.049560265	2.107698068				1.872871865		2.000801321	2.143140038	2.033485958	2.145637813	4.495908503	2.852586281	1.53185786	1.89642898		2.320517268			2.06244644	2.325019111	3.216551528	2.083685871	2.368128828	3.23788525	3.441807255	2.015174799		2.490780544		2.629272215	2.304390809	2.735609237		1.776162819	2.346516589	1.705682084	1.960118386				1.630751519			1.315402452	1.576470972	1.818256871		1.663343844							3.479057939	2.666189628	2.251812659	2.561803428	2.924704316	2.50148673	1.821759378	2.526202546		2.235062028	2.546993033	2.677277705	3.032604868	2.403967828	1.722177692	2.375789147	2.887469326	2.437388236	1.997054434	2.298488242		1.757400925			1.464047348	1.958183127		1.556029438		1.527953429	1.844268716	2.245645336				2.158490826					2.473444045						2.008400496				1.403810954	1.621478933		1.648150161							1.924146088
Acids	Malic acid, 1-methylester	A139020-101			1.277120991											1.305082032		1.174894851								1.083481158		1.07050763									2.515474115														1.093248648	1.034104879										0.837305505					1.567842178															1.469330898															1.984255615																									1.765188518
Acids	Malonic acid	A122003-101	3.339218583	2.846296437	3.527796144			4.212887704	4.459715991	5.089214171	3.597293451	11.29575131	4.526685222	8.779842174	3.915668385	3.910297316	4.967189951	10.05437463	9.628618887	8.46479068	8.06373439		2.857719145	2.746101619		2.120889466	3.404451527	4.502904057	4.537602478	7.026531068	4.315600105	2.988292303	4.243127035	3.515673411	6.595729311	4.995857848	3.254906505	8.055776693	9.879471588	6.022851825	6.49759764	10.1630115	4.673410342	5.824946256	3.278766489	5.176148133	3.306082269	5.644021123		4.399693821	3.611480568	4.816942118	8.340185702	6.345662213	9.860595274	9.809673994	6.917146173	7.820187801	11.97951495	6.143351552	11.81384673	3.42077358	4.73763984	6.025878522	8.031880269	11.26370828	5.010724002	4.729133731	6.440303263	8.171408827	8.35461385	3.080509985	12.98582583	13.92624809	11.3249559	7.935326799	17.0063063	12.40032177	20.37028508	14.03882367	18.74756322	2.787053563	2.231325288			1.726050808	2.826860083	3.689038712	2.426816518	3.234048288	4.485420171		3.598033262	4.407767126	3.317173577	3.841794411	3.862332445	7.28353365	10.72684602	4.679462495	5.780263581	12.31513801		2.591840867	2.975351948		6.13539266	2.469288879			3.259674445	3.944032783	4.008347841	4.344420153	3.858965469	6.313023582	4.189641819	3.624220476	3.384310947	3.084980835		1.934170378
Acids	Oxalic acid	A113002-101								1.778088387																							1.646286724		1.446753908		4.34154664	1.32691562	1.763077692	3.09816729	1.407136795	2.454612544																															1.434814776		6.052026838	1.683879163				2.061895878		3.555179107																1.197085098																								
Acids	Oxomalonic acid	A140023-101			1.190826061													0.979870446		0.92099805						0.893477638	0.948603713	0.876962068		0.980173265																					0.880336362	0.992631861	1.241489454		1.053458932								1.20968844	1.40974633	1.693979228	1.293609716								1.109799918				0.941001033	1.042669593	1.192358529			1.062842588				1.170113441																										0.935713426		1.104156335							
Acids	Piperidine-2-carboxylic acid	A127012-101	1.451873678	1.240476818	1.338897212	1.430312456	1.275356964	1.808981654	1.10959108	1.233727125	0.947773199	2.285589193	1.578728173	0.79184608	1.758249118	3.609480184	3.060341491	1.862769044	1.258726975	1.01421914	0.861071187	12.09027132	1.779172958	1.427504791	1.717054224	4.240820252	3.060132676	1.990242577	1.326936981	1.125703374	0.820421054	1.735859272	1.484439784	1.370621514	1.215265273	0.907778531	3.462829085	1.197541827	0.971949649	1.370645677	3.304733313	3.201053103	1.921914126	1.39912322	1.229118902	1.045159626	3.235384219	1.522057737	1.493341418	1.376807365	3.55846201	3.149376629	2.66383562	1.47434465	1.164790004	0.975207795	1.804780917	1.62068374	1.45471589	1.21355917	0.962086086	2.267842508	1.403457308	1.010340575	1.130011979	0.892073379	1.467392607	1.722818558	1.384470479	1.247607681	0.917038001	2.115944842	1.451203068	0.937688411	1.635864036	3.34119201	3.954558006	1.540308195	1.252525604	1.042711385	0.861212222	6.614999494	1.584882583	1.2541565	1.424059958	3.888678871	3.139743251	1.786324657	0.959926833	1.104421291	0.74649546	1.544451998	1.957295908	1.181901787	1.113155232	1.029906329	3.032911822	1.17385401	1.049767231	1.520463439	3.203960178	2.916512064	2.008775108	1.502029006	1.385803059	0.90382141	2.633136915	1.658162327	1.6357445	1.363583661	3.69505948	3.004870602	2.131477321	1.326030269	1.231079991	0.99235418	1.605941904	3.708805542	1.59484989	1.261221791	0.999941158	2.494168939
Acids	Pyruvic acid	A108002-101	1.528368885	1.464490956	1.259924353	1.781612872	1.442995382	1.585451664	1.131844836	1.038665182	1.063072103	0.924139325	1.340021566	1.072869882	1.395881222	1.200256538	1.014404172	0.881899686	0.858924425	0.586716122	0.810419954	1.693871254	1.53597665	1.307531009	1.837862764	1.675197049	1.018138242	1.370791445	1.013011468	0.745921859	0.971576094	1.863635628	0.85313877	1.064673427	0.760298665	0.717203089	0.822301564	0.703906871	0.686598752	0.60598838	0.700916192	0.498503782	2.118555355	1.650197932	1.447800643	1.547536266	1.05551903	1.217701901	1.45157578	1.491727535	0.961602662	1.070921797	1.712461614	1.38160051	0.996590579	1.02892524	1.935972947	1.107784253	1.112715066	1.025190773	0.863945839	0.759925702	2.010373511	1.65718543	1.320132663	1.427412232	1.952742602	1.848289444	1.691569209	1.224370514	1.38332109	0.7209678	1.660847232	1.59324606	1.54360931	1.219035274	1.373027713	1.350962714	1.115250625	0.811435051	1.092263159	1.066991193	1.58144744	1.411304535	1.404902657	1.671169883	1.051902945	1.793776639	0.667914397	0.872920879	0.755989393	1.342980476	1.269549842	0.956447361	0.828049567	0.936676537	0.656680782	0.576925279	0.573971542	0.559761215	0.604274948	0.42707734	2.25834064	1.626498844	1.695848805	1.498968276	0.715598869	1.323243173	0.777688124	0.868525214	1.197775735	0.97829903	1.065321626	0.769388023	0.985723042	0.796475492	1.093951383	0.33649342	1.012027652	0.490596045	0.564385457	0.479558917
Acids	Salicylic acid	A152003-101	0.093941538	0.07907544	0.102512545	0.075889258	0.051715279	0.184461165	0.161093529	0.088648385	0.08874499	0.28407284	0.106546947	0.129687678	0.076551345	0.117747275	0.152987755	0.63599031	0.390274502	0.368661792	0.262523645	0.136976369	0.898958877	0.870844174	1.089502558	0.696933372	0.738762467	0.549026978	0.292974576	0.110801912	0.655020197	0.848575602	0.1069616	0.091573767	0.178602775	0.132459894	0.509945666	0.263962462	0.253185086	0.15032893	0.167609631	0.169647549	0.121555988	0.102480602	0.106348583	0.06807736	0.05833281	0.285673808	0.309310998	0.129862807	0.505438272	0.566599686	0.162622828	0.122998067	0.094368578	0.07651347	0.16974444	0.432155186	0.372978959	0.269706767	0.321743902	0.045031574	0.105335399	0.805285285	0.73670378	0.90375888	0.7987296	0.302137451	0.238284724	0.127134288	0.235688654	0.029242178	0.095897139	0.227985361	0.108262744	0.086081921	0.095346492	0.437631839	0.480453664	0.297059132	0.289506695	0.084915386	0.086674031	0.042834957	0.039166515	0.422505576	0.035994312	0.078362188	0.260515582	0.050880391	0.531135047	0.612703989	0.128684004	0.123163554	0.10926484	0.066776197	0.161014884	0.137413668	0.166702225	0.169215357	0.127109697	0.155869188	0.878701646	1.040447746	0.951807383	1.411310158	0.258163184	0.189989732	0.233468412	0.290303534	0.076628424	0.090203507	0.210594086	0.160866889	0.060369035	0.059114295	0.112734784	0.15641247	0.14269457	0.141773512	0.161445599	0.16254025
Acids	Shikimic acid	A181002-101	1.422152093	1.956134489	2.013132779	1.660780748	1.605751634	1.6151844	1.281308617	1.186195282	1.249802682	0.547141612	1.325845943	1.67812687	1.488475853	1.765544638	1.765726905	1.364261433	1.169955199	0.867136786	0.812241902	2.430819485	1.245851382	0.756681203	0.901235665	0.818666359	1.139624236	1.391064576	1.071769759	1.240870224	1.311902406	1.325171403	1.253087133	1.750950186	1.259361783	1.018525267	0.997763091	0.933453027	1.113704951	0.677396882	0.741773246	0.722709755	1.561075871	2.151255592	1.641690068	1.577165609	1.860731242	2.077429956	1.305182019	1.641907851	1.573172066	1.952982059	2.191902435	1.837886442	2.091150995	1.848588972	1.771612418	0.826788514	0.921576359	1.033972942	1.020071156	0.797528005	0.920615083	1.87057883	2.122020812	1.854388698	0.779212738	0.805633934	1.096809389	1.098052915	0.872833446	1.408991357	1.200506226	1.269582519	1.064582855	1.188263129	1.780993721	1.610630996	1.379180194	0.980516073	0.83401934	2.845266635	2.114882183	1.635360615	1.539887722	1.820413557	2.202407227	1.720907226	1.716852304	2.223769315	1.778489171	1.762626227	1.875312717	1.946133954	2.06807009	1.901003373	0.704368134	0.577184348	0.822999612	0.63733245	0.872974833	0.995127658	1.103928436	1.210239686	1.182782968	1.053008967	0.654572086	1.772255175	1.310166903	1.491703545	1.341308603	1.615843651	3.033741491	2.037874937	3.942309017	2.62007658	1.82557792	1.037013539	1.170929301	1.031277313	1.022818238	1.155900134
Acids	Shikimic acid, 3-dehydro-	A178022-101						5.678590964	3.042461328	2.2307107	1.86912502		2.986223638	4.371607561	2.505799095	3.396543155	4.406462178	8.945344579	4.330532279	4.338908257	3.701480759							1.283144919							1.196427915			1.68744726	1.437642164		0.772998362	2.457457744						4.094601682	2.078047819		2.01906955	2.173692751	4.58485844	4.055120943	2.42262338	5.942576744	3.450454564	3.388901323	3.456972801		3.762583349																	0.976492836	1.57583975	1.407100108	1.065907211		0.81199873						2.354570967	1.020432115	1.072297283	1.115069075	4.765694518	4.565185119	1.597245788			3.439062769	4.322058236	2.358847131	1.586400097	5.390741174					2.658708754			1.591398281			2.76100206	2.236929962	1.283759863			1.131134014		1.390018868		
Acids	Succinic acid	A134001-101	7.177510803	8.076531895	6.946100257	1.763217346	4.682823075	10.70546367	6.874375016	5.443260952	4.256449461	1.637907991	8.02700368	7.92140069	5.341399538	6.100834083	5.001423443	14.34189622	8.639519428	6.368858382	4.790251275	1.504782667	6.850334363	3.975053516	3.366935841	3.853484369	3.918232852	5.678754597	4.684093232	5.779478249	4.046351463	4.926387743	5.101304202	5.9588946	5.647023388	3.551644063	3.503558105	7.888818236	8.122193039	6.228483369	6.818381792	8.388408464	5.605014057	5.975663739	4.313244837	4.811778628	2.840182226	6.220689289	5.024359573	4.014896934	3.944610172	4.425432528	6.831038589	4.112130401	4.052563617	3.171567925	3.719324963	2.292301518	3.061533012	2.397709403	3.878291297	3.269161885	3.724291129	4.291378538	3.072287992	2.449974944	2.488424126	2.417131874	2.725389255	2.846639179	1.66016954	2.450663431	2.869462135	2.777569041	2.921900446	2.623695274	4.544162697	3.551814111	3.311717476	3.027270839	2.203609089	1.285829101	9.442884645	5.453621559	6.247412798	6.004648622	5.480275795	7.494656338	6.270558039	5.180456698	5.521707178	7.258303106	9.736508149	6.876541925	5.384315791	3.998741081	3.059930082	3.753944153	3.558402353	3.573604723	3.023483011	2.595955275	6.31536174	6.37413946	5.617659216	5.050727564	4.333238019	5.562433455	3.186331278	4.00274768	2.695575659	3.659305187	6.886764868	4.41995488	6.37233661	3.732249832	2.610277134	4.632119803	2.260937942	2.405871794	2.069743902	3.279136954
Acids	Syringic acid	A157021-101			1.64100216		2.2647704	1.630646001				2.157128292						1.817804825		1.304196731			1.64481252			1.765186104	1.3145137	1.802982045									1.849591172		1.469265585		1.356188315	1.738596132	2.355772299	2.006230924			2.072030453	1.527694482	2.152208635		2.095871427	2.20567193	1.804884111		1.964223772		2.518190939					1.306674679	2.279470591	2.323754469	1.830279158	2.38891449	2.274729225	2.761952447	2.552081979	1.935159989		2.842598593	3.200651698	2.637177874	2.894899552	1.797296176	1.922601381	3.267144613	2.938818718		1.833347426	2.061773436	1.660041685			1.558975376	2.102828658	1.510094051	2.469737495	1.987943093	1.623190435	2.766203338					4.285651579					1.584234335	1.750718673				1.667700941	2.179103578	3.973951276	2.406963862	1.735305808	1.785364634	2.614397016	1.697748354	1.729797648			1.719444897		2.324189136	2.379929995	1.585419949
Acids	Vanillic acid	A178004-101	1.335802992	1.382323365	0.862945552	1.554224949	1.442303235	2.040170658	1.595850893	1.218504429	1.142341705	2.347872959	1.537314103	1.470600289	1.91438693	1.678898379	1.155809117	2.396709015	1.759323399	1.6014849	0.966283004	2.080177213	1.430433683	1.375181677	1.876389706	1.36508565	0.822763574	2.024907898	2.0349278	1.190505875	1.095304173	1.85551163	1.506411617	1.539525763	1.100369203	0.934528444	2.350597823	1.174291684	1.517975802	2.027714765	1.335566383	1.173689526	2.644061059	2.276377355	1.843251509	1.609414912	1.031425185	2.172955826	2.378419186	2.122833369	2.193790941	1.754196807	2.70244856	2.213628084	1.496827359	1.555052232	3.038158896	2.764223395	2.664027297	1.623943559	1.804794804	1.241349931	2.294394544	1.786460916	1.640187894	1.756942896	2.304018944	2.817927131	2.893061839	1.920836147	2.655271526	1.032632308	2.696158235	2.222922496	3.095677689	2.275034904	2.120295403	4.089892734	4.895581624	1.649795226	2.394580155	1.361127178	1.463571065	1.694885886	1.413896713	1.499705489	1.223986668	1.720352069	2.446102579	1.078912124	1.151141808	2.23234436	2.198341178	1.670296119	1.107478905	0.908847141	1.137402958	1.715743653	1.347554735	1.934061023	1.77245455	1.594277301	1.805468762	1.435030857	1.227597746	1.253752317	1.533799197	1.568894392	2.856351867	2.604638463	1.386137234	0.979226387	2.162156076	1.767113661	0.979313595	0.936919841	1.537988516	1.836068693	1.503683696	2.098513664	1.605417343	3.264127983
