Class	Name	MPIMP-ID	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali
Phosphates	Glyceric acid-2-phosphate	A179005-101																														2.252284755																																																		3.185480227					3.902967634					
Phosphates	Glyceric acid-3-phosphate	A181003-101	0.657354647	0.294463444	0.263566343	0.264996732	1.049081803	0.598299658	0.309571724	0.323868599	0.297511233	0.513005722	0.513371079	0.258706441	0.258137747	0.274339577	0.928024737	0.294964465	0.212663856	0.272750344	0.443125147	0.358303773	0.647977925	0.261067736	0.333283585	0.316515158	0.878698735	0.242173183	0.167633934	0.152888851	0.163141005	0.799874763	0.252420254	0.399202985	0.282286854	0.631311384	0.599924539	0.279381427	0.426892673	0.296177912	0.319500114	0.450825495	1.809036064	0.370671794	0.396150876	0.28440514	0.825686078	0.572142771	0.414635045	0.356933124	0.25177874	0.858820339	0.261428044	0.324494544	0.305686924	0.686013111	0.481076535	0.614719244	0.24465211	0.35610971	0.529854841	0.619984349	0.704848464	0.44733006	0.450728301	0.397723195	0.87141486	0.493007598	0.355283483	0.512721659	0.946193474	1.001532292	0.537571704	0.371619219	0.696287818	1.093357976	1.092256949	2.004267767	0.434671134	0.496353337	0.66548773	1.07373864	0.630608988	0.453205602	0.358677603	0.292155322	1.458679597	0.341518044	0.189843768	0.207478849	0.616911139	0.66151354
Phosphates	Glycerol-3-phosphate	A177002-101	4.714664805	7.06421171	6.110437644	6.337014518	7.576889135	8.570386906	9.035028976	9.946756511	11.54294646	7.026328814	11.09521646	9.581589647	8.440441251	10.36379073	4.734580724	6.847307609	8.045346336	8.919784853	6.078254766	8.690173923	5.888338585	9.458428972	5.586060338	6.026154597	9.710690584	9.15323929	8.047159999	8.918041466	8.321861325	6.437205775	8.186637521	10.85062163	7.927003174	8.097442907	8.510450798	8.181320666	10.17530637	9.614412708	8.645809225	10.85261294	9.065029248	11.35222023	11.09407218	10.86226888	13.57901264	11.80486412	20.90398965	11.54552024	12.15311629	4.508322774	10.0022648	13.1779393	7.105921698	10.77848464	11.25932508	10.54857948	8.946343499	8.777497082	11.97396444	9.261072429	10.1413742	7.081961587	6.796278863	6.34840801	6.921754694	8.027960927	8.134223871	10.0602842	6.690016218	8.219755272	7.013049497	9.676631647	10.60241284	7.364010813	8.448829616	5.93422396	8.49915941	6.059975641	5.814540546	11.64628061	8.622904961	10.50116322	11.7313078	7.583343603	12.11124364	7.714905527	4.218413046	13.26424595	4.753287808	10.98501391
Phosphates	Glycerophosphoglycerol	A218002-101	9.847004068	7.992003743	9.198295605	7.531668738	11.01954613	8.988303187	9.71969495	8.47286932	9.851016515	0.978575752	11.98460453	8.855923254	8.588517453	8.658740079	5.54220167	7.82850154	9.310138304	8.095261433	7.567879542	7.929588446	10.60231213	11.55157699	12.03160815	11.69632563	1.305708815	7.17162387	9.051471279	7.115138001	9.394345102	0.934771604	8.144364545	10.6074595	7.682539425	9.043955859	10.22338541	9.544461096	11.29974769	9.462959563	9.381192239	12.03748204	10.56702108	8.832930799	9.288645204	9.444035864	9.726655886	10.75567672	10.08942222	10.62323633	9.148919503	6.077208939	13.18918177	12.91021914	10.10983292	11.32324711	13.71309093	11.92090578	3.696507339	8.931168658	15.09967571	1.632653448	9.205953557	8.789775801	10.33054768	10.56887075	5.498985285	10.26335971	9.326948325	11.7395815	8.138230411	12.70077662	9.689250853	10.82731661	10.47886132	10.23457628	11.94254459	10.03063776	9.699520099	6.025899795	10.37898926	1.56718913	11.738271	11.68274459	12.38551301	11.10071554	2.324268243	4.043908661	0.332124925	7.547204244	0.529920264	7.897403713
Phosphates	Guanosine-5-monophosphate	A308001-101																								0.301263971																	0.379392831												0.715073711			0.574295736																				0.41934114			0.548604609						0.437351683			0.495924041		
Phosphates	Inositol-phosphate, myo-	A243001-101	0.409098717	0.519835895	0.441643389	0.46337324	0.627590997	0.49630338	0.409133376	1.240819833	0.493301325	0.51694933	0.438018782	0.439583034	0.389590846	0.288925279	0.47518101	0.719287815	0.633135559	0.666198891	0.97774947	0.330363415	0.677580725	1.176575078	1.392151251	0.712217186	1.054440049	1.664421849	1.377134564	1.218671262	1.75413541	2.854634269	0.468700937	0.557079198	0.457412839	0.495363741	0.453543466	0.465482095	0.411298708	0.479654898	0.442827155	0.554343606	0.357187124	0.357486583	0.348789638	0.338742318	0.532113982	0.81003427	0.861296825	0.781011331	1.788622877	0.432077125	0.38384541	0.738500637	0.332217801	0.412858947	0.526861519	1.717166429	0.978646043	1.699550998	2.811395081	1.272119618	0.591810684	0.541458833	0.54593343	0.537058721	0.479274511	0.459138426	0.478507261	0.602187793	0.322444091	0.573991382	0.359209358	0.399539034	0.506820948	0.394510194	0.418636433	1.259134553	0.894659402	1.586808555	2.288203354	0.876839725	0.841616134	0.836964836	1.485356557	0.665281458	0.832492034	1.013795173	0.650632432	2.18155773	0.637433944	2.74728713
Phosphates	Phosphoenolpyruvic acid	A159005-101	3.074425043			5.239002662	8.695479551	7.393555699	4.24968337	7.739647483	5.899290563		5.62498148		4.616470017	4.297865411	8.72281009	3.02476741			3.357099643	2.946526105	2.49317528	3.508925544		2.210196551	1.063807751					1.027026444			3.295903372	4.475291828	4.459938744	2.263414507					6.688891195	5.396710913	5.716619351	5.922057202	6.900709085	5.383237292	5.563182063	7.22551803	4.543903036	6.967830878			2.456114851	4.233585571	3.869180985	2.216434986			2.689942481	2.529628322	9.572024313	11.7059652	10.50023148	9.468138269	8.38758365	4.646787438	6.643393082	9.66106045	7.271521258	8.692606322	9.626722689	9.478892504	12.55135884	9.734597377	13.65508627	9.552658932	8.741241548		7.918560903	1.864770431	7.321335979	6.527251837	9.259720961	6.477583863	2.911481596	3.750338092	3.833006946	6.102073047	4.229811225	7.601853859
Phosphates	Phosphoric acid	A129001-101	23.98316248	24.11099614	21.78229434	24.2466531	27.73027552	23.43969484	23.73529739	34.18243412	20.01308298	27.07972499	37.80167416	28.28010533	19.60196838	25.11389551	31.59837028	23.05875896	31.78530883	28.22512858	15.23853782	20.22918078	27.97259996	32.32428582	31.88571087	19.49140069	34.28651515	23.98306735	23.71184771	20.07181647	30.86926903	32.55980154	23.2699769	30.97099017	29.56932052	16.71022829	22.6333661	22.14487646	28.20366463	32.23726439	22.3395967	28.16876661	20.63285856	29.52032332	16.99777733	23.45728546	27.30148213	19.43344563	36.1669513	21.44051278	28.20864912	30.19139398	20.74178956	28.49583485	20.18070813	15.44998941	24.09718294	54.68830478	49.75213677	27.99844909	38.89844213	46.46468396	28.90896165	28.87013235	19.50411789	23.14594291	29.7394941	29.794853	34.77458559	25.98489742	15.70852436	24.23180945	16.68357443	22.46553786	20.12199155	11.6468378	19.79049127	18.25493238	18.93153813	25.72575077	27.30655995	26.85204242	19.35624644	23.31909566	23.10902627	19.74215709	24.80469691	27.8519161	42.01599451	20.36377345	17.16139669	27.06808302
Phosphates	Phosphoric acid monomethyl ester	A119001-101	4.217493872	3.905167386	3.590136659	2.920950184	3.759902528	5.151529386	3.414233752	4.50376374	4.336481521	1.57588555	4.612594647	4.372469503	4.543173681	3.357804758	7.076585534	3.839850792	5.633618783	3.950565931	3.335795083	4.936399637	5.22491165	5.360051047	5.517421424	4.529335067	2.518504659	2.782432359	4.035396929	3.993953124	4.393098696	1.719431407	3.480452261	5.847624749	3.832552269	3.530128569	3.943580405	4.939731954	3.394565619	4.723545361	4.953400896	7.016228364	5.114635434	5.122278669	4.880379279	5.05580946	4.3315914	5.320867183	9.713251015	6.946708244	8.554403324	7.799208777	5.182011095	8.432728206	4.133984815	5.564552841	9.676799009	16.20845473	9.682605401	7.875107039	11.10958638	2.199710049	3.241563493	2.858849145	3.478792964	2.80817578	7.669003027	3.157623212	3.332498685	4.333255545	2.937367773	2.913200609	2.890147687	3.75929771	3.993845017	2.472713226	3.044688306	4.996192801	3.340147967	2.364853007	4.437486473	1.893537379	2.921552503	4.134433418	4.80041178	3.410421429	3.25154647	4.183926863	4.444123165	5.058428734	3.621272973	5.185970949
Phosphates	Ribulose-5-phosphate	A212012-101	2.972535101															4.097185128	3.926313474				4.991530553	6.065742809	5.028865929	4.605414128		3.530596572	4.64708383																			5.977488503	5.337990543	5.801603853	5.680379144	2.526064485		6.105154973	4.976829911		6.31724627	7.808215964		5.943106899	8.300601029								3.654381134					3.39297959			6.995125947	5.116069787		5.586622761	6.347194698		4.86713376	4.830315213				4.127125919	4.04663283	6.708102138	3.730625978	5.918695165
Phosphates	Uridine 5'-monophosphate	A288009-101																					1.353640172			2.497536501						1.041353471					1.197235669					1.727368952	1.238062605						2.220225573		1.651754811							8.194710707		2.410165096	16.60912598																	3.235369236			2.756569993						2.107825354			3.459567652		
Polyhydroxy Acids	Ascorbic acid	A195002-101	3.50221568	1.070061723	1.269098575	0.811472369	5.131961104	3.008458619	1.189276793	1.571460136	0.763302728	0.056667927	2.271315591	0.833497298	0.891428362	0.600117796	3.438624628	1.505380007	0.483127025	1.140675407	2.325055082	1.567784696	3.270979891	1.156370457	2.408750084	1.733127636	0.241422383	1.046622457	0.391259085	0.941962862	0.912040028	0.024184198	1.188034156	0.510294958	1.633226241	2.544235639	2.723615142	0.882793253	1.478379216	1.062298259	1.292682808	1.765865473	8.921468333	1.711574671	1.779083782	1.670202064	3.286258708	3.459512616	1.075551335	1.185222656	1.01698019	2.710105137	1.071389637	0.574372558	0.485128582	2.93691308	2.242489718	3.305320119	0.901629269	1.870343202	2.109603124	0.021015254	3.121338764	2.020013281	1.440369871	1.358809919	2.676527118	2.032959255	1.03079461	0.860060427	4.598527769	5.740290078	3.859232593	1.530941972	3.68304617	6.706153478	6.556299901	9.868657797	2.021373117	3.673337091	4.528710907	0.088820538	3.730532846	1.675643576	2.062437906	1.317331415	1.341241805	2.026034309	1.072253032	1.101620424	3.747892707	4.046395023
Polyhydroxy Acids	Dehydroascorbic acid dimer	A185002-101	1.123781521	0.904551755	0.340762138	1.119172788	0.270492963	0.094199989	0.811976544	0.187924715	0.661701249		0.810060812	0.383052071	0.516753635	0.61627914	0.454436444	0.134042382	0.29620987	0.413091038	0.160813048	0.066220947	0.11664842	0.193981056	0.027418719	0.107459285	0.206780022	0.123864616	0.047577592			0.09338271	1.711429866	1.631074689	1.217787999	1.356889313	1.760290404	1.070995906	1.546179483	1.072941323	0.552239981	0.699363938	0.943468049	0.74353587	0.530780089	0.681589711	0.644613769	0.141540426	0.315911018	0.172712435	0.091017596	0.40994398	0.7027671	0.760845528	0.895032439	0.957947116	0.41030752	0.040815712	0.074842532			0.098510605	0.322918106	0.73731723	0.386800329	0.053385453	0.428618524		0.477266028	0.58836565	0.342566482	0.221918493	0.168992738	0.240952036	0.158023293		0.19084795				0.052339415	0.107477428	0.164815762		0.157321685	0.081106053		0.066129579				
Polyhydroxy Acids	Erythronic acid	A154001-101	0.627998895	0.701639015	0.627109591	0.549893539	0.898309235	0.854371458	0.773000205	1.888982316	0.788334146	2.118768692	0.958935695	0.761675041	0.730655893	0.630432478	1.063421691	0.582601106	0.846060187	0.706710479	0.893295564	0.642281711	0.954346593	1.133448463	1.773026607	0.79713541	0.605573902	1.053548767	1.00501789	2.194178641	2.149449049	0.873787829	0.933406838	1.29553699	0.895161709	1.125504093	0.904320641	1.004165211	1.115114499	1.067584607	0.99018905	0.965933101	0.855795119	1.064042468	1.027409855	1.053067207	0.828797743	0.856287761	1.162920274	1.010040642	1.11711472	1.078056266	0.841228096	1.197110654	0.952747033	1.046637657	1.019289843	2.090062238	2.566453155	1.305222528	1.384835033	1.307482071	0.866719849	0.85847647	0.932412404	0.912716655	1.098108606	0.861797512	0.880700706	1.02016379	0.855692569	0.730890654	0.713823556	0.857265421	0.853154567	0.846608434	0.903863829	0.947137425	0.937022746	1.967978702	1.568818208	2.765696413	1.245808587	1.046782449	1.040703419	0.881459659	1.180357657	2.476935617	2.313525894	1.539801204	2.736198816	1.942352178
Polyhydroxy Acids	Erythronic acid-1,4-lactone	A144008-101						1.778201074																	1.752593928	2.413581624		1.516952089		2.074957815	2.099910744																					0.872820539						6.952281896	1.608459945	2.392742419	2.43194236																	1.182712567	1.908055853	2.932089515	1.088365614							1.761038856	2.236869557	2.114590549	1.419034222	1.77891524
Polyhydroxy Acids	Galactaric acid	A204001-101	3.120455546	2.786589296	2.492855396	2.497914992	3.37480615	3.33899455	3.097571268	3.208354266	3.327967063	1.403200866	4.015849566	2.759636994	2.595182379	2.405761484	1.84844729	2.418680099	2.720433821	1.774849327	1.960234525	2.100347418	2.83632903	2.483875054	3.160880448	2.134536663	1.642150561	2.041651672	2.148919812	1.945268969	2.397455945	1.33032733	2.723015149	2.901407994	2.356618931	2.938212229	2.961655894	2.677152315	3.003838964	3.06494192	2.816907603	2.914386132	3.308296494	2.396622155	2.624977858	2.712928017	3.640221452	2.606530878	2.624563981	2.823741634	2.52900772	1.513017997	2.440401179	2.944400183	2.579631819	2.706639891	2.939169479	3.889923299	2.966034962	2.796012625	3.84274112	1.307143136	2.643372043	2.366474014	3.212408589	2.816363153	1.740196758	2.521779075	2.875598216	2.782462089	2.214016085	2.95419245	3.158151933	2.87825426	2.518701644	3.245658573	3.510999354	3.608496891	2.006489011	3.812094543	3.618123226	1.991278085	3.364525224	3.017461635	3.362195088	2.807441153	2.837434267	2.71751238	2.94230249	3.63296879	3.061017818	3.308261294
Polyhydroxy Acids	Galactonic acid	A199002-101	1.246642932	1.105210633	1.257072214	1.001491926	2.574459624	1.180911478	0.889369332	1.347739414	0.976849474	5.412883484	1.313142835	1.009541342	0.805370277	0.739880509	7.295802828	0.929977076	0.983294798	1.671210896	0.669216101	0.637611026	3.661445597	1.112417997	1.496970465	0.960925872	0.638840404	2.254699968	1.381358214	4.336355829	4.277676226	1.644884618	2.086606022	2.173368404	1.885144005	2.436283073	2.312194102	1.51155261	1.615511944	1.469671164	1.559556191	1.730818553	1.542043821	1.325516066	1.080403534	1.095205123	1.19555493	1.259696185	1.088610164	1.278799255	1.212833519	8.160636613	1.23411466	1.633994871	1.350780242	1.523996401	1.43168844	4.990894082	6.421027582	1.820690772	2.257513173	6.504861352	2.42619094	2.298360257	2.337445138	2.165166934	7.913697582	2.07788759	2.072419122	2.878256757	1.655405748	2.132261348	1.540060127	1.548195996	1.773327396	1.707862247	1.937470838	2.430606903	1.343226689	5.350801395	2.358926427	5.092368112	2.614424089	2.179132335	1.754713615	1.917851927	2.068975393	7.678476678	11.24339473	6.841493143	19.35952061	8.650006243
Polyhydroxy Acids	Gluconic acid	A200001-101	0.681588383				2.220104154	0.870929494	0.963317903	1.434098028		5.494985742	0.849488755	0.864745256			7.456239178	1.033402408	0.776436528	1.863303638			3.526492245	0.995893116	1.32230157	0.58646848		2.271421742	1.283909032	4.860060868	4.540765059	1.510904406	1.507968831	1.353610251	1.159119135	1.816029566	1.77309661	1.170144173			1.140932953	1.32003507	0.998115814	0.738627878			0.805780244	1.088836819		0.836445071	1.23277305	8.282613885		0.841360129	0.875496037	0.984732495	0.805302502	4.605435642	6.142113794	1.435117837	1.701585976	6.393398705	2.185133017	2.014771739	1.694909255	1.518599195	7.650217878	1.46676305	1.5423296	2.681134829	1.031891083	1.742096386	1.073683976	0.865732608	1.285912346	1.413350171	1.569134329	1.808853057	0.952477692	4.856930102	1.868873444	5.256628536	1.988209441	1.571795483	1.567263183	1.328349149	0.938994321	7.600369427	11.24377153	6.763931691	19.34945849	8.428841744
Polyhydroxy Acids	Glyceric acid	A135003-101	0.558005454	0.589266282	0.542849378	0.39477672	1.228215441	0.475964361	0.379030675	0.943557842	0.530028965	0.093464087	0.697615232	0.570155014	0.433199316	0.347518453	0.525923781	0.69753734	0.635234884	0.558906855	0.694843375	0.498661891	1.064256676	1.028749309	1.523082919	0.815370614	0.209577054	1.102274866	1.16802755	2.033438008	1.859859001	0.580912644	0.357396217	0.57225842	0.396752944	0.490151449	0.418199849	0.396775802	0.312049447	0.416794518	0.412556419	0.396877439	0.355370513	0.396933115	0.40830131	0.385679912	0.554883264	0.643055068	0.768197254	0.641172199	0.965026128	0.61439749	0.521403058	0.79035419	0.489620631	0.574111272	0.641181579	2.564164061	1.810151002	1.365947292	1.504886574	0.2547413	0.917273562	0.928255546	1.1937101	1.016277705	0.555947377	0.777081893	0.785801996	0.909495229	0.887030882	0.767310924	0.730954583	0.799772033	0.921521376	0.826510228	0.957046972	1.382922111	1.106098112	2.060581912	1.67126313	0.151879782	1.228856203	1.349665664	1.25888227	0.950184045	0.333917454	2.425715169	2.724208291	3.187376103	2.823073958	2.829495676
Polyhydroxy Acids	Ribonic acid	A177001-101	1.460067439	1.846598549	2.18458961	1.693912827	1.409175155	2.177853198	2.439920777	1.500334344	1.991153275	1.470436273	1.822893662	1.778340343	1.608654045	1.443394372	1.641178931	1.2189472	1.500306777	1.306299613	0.967283395	1.368767568	1.321891569	1.698393672	1.123674389	0.992541204	1.57148007	1.466292955	2.375704622	2.795725216	2.357674762	0.959543396	1.791439057	2.745799562	1.847523001	1.732867305	1.629831426	1.418281017	1.552068793	1.814175192	1.419401456	1.616875878	1.441567434	1.712541719	1.573742519	1.418084066	1.666750475	1.510275707	1.885338737	1.881496166	1.279292719	1.373998871	1.641891479	2.386310306	1.89031222	1.568825591	2.104305367	1.884288086	1.948081012	2.249874735	2.734587856	1.686868066	1.802601808	1.688345486	1.740881166	2.265556455	1.705836067	1.829957845	1.655891013	2.061886058	1.092995741	1.352947771	1.261531231	1.447178993	1.649832997	1.36615051	1.238131233	1.577063846	2.328065734	2.12756611	1.041861233	2.035328605	1.595715041	2.296397026	1.955736412	1.400652954	3.012342889	1.190096251	2.870914015	2.304893951	1.936931309	1.946448672
Polyhydroxy Acids	Saccharic acid	A201001-101																																																																																										
Polyhydroxy Acids	Threonic acid	A156001-101	3.935394732	4.181521077	3.675046827	3.004899528	6.356874069	3.200572718	3.228260094	2.609599472	3.223833193	1.168125632	4.500083377	3.968159444	2.880335778	2.823569634	3.490206285	2.708201254	3.902153305	2.92772373	2.900855523	2.987950343	4.781650011	4.00800202	3.094633087	3.692944278	1.531112902	3.711455425	5.959565618	5.080351246	4.711773173	1.613543728	5.074565499	7.429662127	4.795805667	5.984287798	5.266575978	4.856823445	3.874622619	4.114443487	3.931660777	4.113584066	4.182630048	4.424802953	3.701880242	3.052219957	3.529938076	3.445449835	4.225093645	4.12587966	2.829291196	3.313141595	4.818910994	6.385191941	5.569683524	5.239847435	5.161642815	5.884527127	4.808374258	7.083526272	6.461347666	1.987104391	6.131198214	6.250070499	7.261101823	7.662872206	3.540619852	4.903309854	5.243664525	6.201101482	4.826437334	4.182424095	4.098897796	4.537006516	5.162534528	4.544905282	5.250898454	5.112359662	5.25784064	5.670756774	3.839218054	2.358722259	7.009891191	7.65456023	6.340394547	5.800912418	2.883949023	5.191254948	7.712506904	7.741395096	5.766289178	6.983191891
Polyols	1,2,3-Propanetriol, 1-(4-hydroxy-3-methoxyphenyl)-	A201005-101	2.466629967	2.412849022	2.194163091	2.393533908	2.170506876	1.644015926	2.038969667	3.369584331	2.266320204	2.107818087	2.74186237	1.898170849	1.683448564	1.739264803	5.121523804	1.896870271	2.40032962	1.846506602	1.755864131	1.905521972	2.589976288	3.028951129	4.259964239	2.941414646	3.455566344	2.49235561	3.068581747	2.603842346	3.419055096	3.88747989	2.702526042	2.643210419	2.391939198	2.663239823	2.793731047	2.836015847	3.015192371	2.37635699	2.381463683	2.797776792	2.715029077	2.542315399	2.343220361	2.515662244	2.174446779	2.769724151	2.662956496	2.751093975	3.520759738	4.809173379	2.40407445	3.387131037	2.99111898	2.763960245	3.484332806	6.751870267	4.997098566	3.848422693	5.74242586	2.036322018	2.18217472	2.329308783	2.608836645	2.436271599	5.136001289	1.815265347	1.980651426	2.247623267	2.080367045	2.09102313	2.140989126	1.930989794	2.272789632	1.667631775	2.74819826	3.438114997	2.176513572	3.441147435	4.121836478	2.978699549	3.02720509	2.707618657	3.807803971	2.643060963	2.891899622	3.749224235	4.17096511	3.728700483	2.505654248	2.722917717
Polyols	2,3-Dihydroxybutane	A069001-101						1.547403817				0.214097971																				0.056098225										0.05704383				0.114165999			0.072135684	0.518769138		0.714724014		0.378903894			0.072200259			0.085519428		0.952758896																0.205580445				0.069439501							0.070871045	0.065380835		
Polyols	Arabitol	A171012-101	0.177611767	0.222596262	0.203584126	0.198929199	0.290700246	0.227497741	0.233204041	0.18492474	0.220814401	4.090064752	0.452425801	0.373467899	0.263262588	0.28532661	0.332510824	0.340925411	0.432035733	0.389096033	0.328689915	0.254358863	0.493341984	0.48187956	0.277614955	0.29515446	0.659912922	0.331355472	0.307153496	0.2310609	0.263723639	0.553992868	0.215318168	0.358931579	0.196187803	0.302732867	0.202626299	0.271889134	0.298012997	0.259572087	0.237316879	0.286247841	0.299037546	0.356546476	0.27410936	0.269926752	0.303789108	0.361526802	0.314518206	0.302440235	0.195958512	0.307343896	0.254599697	0.383457002	0.253510905	0.331743971	0.288683795	0.157996301	0.16639497	0.229882855	0.145484363	0.664072069	0.271017762	0.316564526	0.289916768	0.314178566	0.355825379	0.256975906	0.310695043	0.355125808	0.253951699	0.245515251	0.283183555	0.403367038	0.337937135	0.305234086	0.368684281	0.272792961	0.328383694	0.198826187	0.185392441	2.851806613	0.432039222	0.388010791	0.445789724	0.245930528	1.502189375	0.208457832	0.241306893	0.203008359	0.217381576	0.234114485
Polyols	Erythritol	A150002-101	0.218669408	0.226546373	0.212818612	0.192674806	1.16637951	0.324083429	0.302297499	0.31055819	0.319922057	9.200160267	1.011807955	0.8266468	0.538123959	0.612624077	0.935565128	0.688268313	0.98546836	0.698684648	0.730176736	0.573129818	1.149048017	1.197887504	0.667158853	0.844768607	2.19031533	0.468481284	0.530363646	0.513015177	0.566571029	4.946283232	0.428412295	0.765419913	0.480978797	0.455916997	0.433605527	0.677482297	0.551234945	0.613642775	0.542450332	0.589740643	0.644909989	0.766749356	0.58509881	0.684752893	0.289781721	0.761348823	0.761496697	0.756814627	0.557083225	0.706409244	0.583472663	0.990930412	0.712511881	0.700942806	0.727562683	0.537945959	0.479933239	0.585188346	0.560506045	5.940357135	0.983943376	0.892692486	0.915620587	0.994385118	0.836151083	1.089661339	1.238642122	1.321002372	1.161381044	1.313904701	1.109935325	1.095005526	1.203043026	1.129418269	1.046681947	1.033973858	0.994584815	1.008380646	0.868076237	8.618118206	1.347752048	1.551786126	1.237475748	1.02639557	1.881773166	0.792244236	0.980546686	1.063266108	0.756557305	0.745035173
